,SourceID,DestID
12661,421,1688
12662,421,1218
12663,421,3885
12664,421,738
12665,421,302
12666,421,1489
12667,421,1382
12668,421,3393
12669,421,609
12670,421,1200
12671,421,3093
12672,421,4029
12673,421,345
12674,421,1555
12675,421,340
12676,421,687
12677,421,1665
12678,421,8266
12679,421,342
12680,421,3077
12681,421,3930
12682,421,428
12683,421,3797
12684,421,429
12685,421,430
12686,421,433
12687,421,437
12688,421,16
12689,421,432
12690,421,3992
12691,421,435
12692,421,669
12693,421,439
12694,421,2948
12695,421,507
12696,421,1638
12697,421,1569
12698,421,1229
12699,421,478
12700,421,442
12701,421,2954
12702,421,346
12703,421,1524
12704,421,1354
12705,421,3942
12706,421,743
12707,421,2279
12708,421,644
12709,421,446
12710,421,3364
12711,421,1587
12712,421,3406
12713,421,3953
12714,421,453
12715,421,3316
12716,421,455
12717,421,2985
12718,421,2975
12719,421,416
12720,421,460
12721,421,415
12722,421,1590
12723,421,458
12724,421,351
12725,421,462
12726,421,1613
12727,421,3959
12728,421,679
12729,421,3379
12730,421,1678
12731,3077,3320
12732,3077,3322
12733,3077,421
12734,3077,3339
12735,3077,3361
12736,3714,507
12737,3550,507
12738,3930,421
12739,428,438
12740,3797,1218
12741,3797,1382
12742,3797,599
12743,3797,1555
12744,3797,421
12745,3797,503
12746,3797,507
12747,3797,1229
12748,3797,478
12749,3797,1524
12750,3797,2890
12751,3797,146
12752,3797,193
12753,429,421
12754,430,421
12755,430,432
12756,433,421
12757,437,421
12758,16,421
12759,432,421
12760,3992,421
12761,435,421
12762,669,421
12763,438,421
12764,439,421
12765,3877,502
12766,3877,507
12767,3484,507
12768,3484,1229
12769,2948,421
12770,502,3877
12771,502,3878
12772,502,3646
12773,507,737
12774,507,3682
12775,507,3673
12776,507,3448
12777,507,3849
12778,507,3751
12779,507,3670
12780,507,3494
12781,507,421
12782,507,3714
12783,507,3550
12784,507,3797
12785,507,3877
12786,507,3484
12787,507,1638
12788,507,3576
12789,507,3830
12790,507,3752
12791,507,3462
12792,507,3626
12793,507,3731
12794,507,3577
12795,507,3469
12796,507,146
12797,507,156
12798,507,178
12799,507,193
12800,1638,580
12801,1638,302
12802,1638,1665
12803,1638,421
12804,1638,507
12805,1638,1678
12806,1569,421
12807,1229,3448
12808,1229,3670
12809,1229,340
12810,1229,421
12811,1229,3797
12812,1229,3484
12813,1229,3576
12814,1229,3830
12815,1229,1250
12816,1229,1246
12817,478,421
12818,478,3797
12819,478,3830
12820,3878,502
12821,3339,3077
12822,442,421
12823,3576,1218
12824,3576,1382
12825,3576,507
12826,3576,1229
12827,3576,1524
12828,708,738
12829,1353,1382
12830,2954,421
12831,346,1509
12832,346,421
12833,1524,421
12834,1524,3797
12835,1524,3576
12836,1354,421
12837,3942,421
12838,743,421
12839,2279,421
12840,1636,1678
12841,3830,1382
12842,3830,599
12843,3830,345
12844,3830,1555
12845,3830,507
12846,3830,1229
12847,3830,478
12848,644,628
12849,644,421
12850,644,351
12851,1657,351
12852,446,421
12853,3364,421
12854,3752,507
12855,3462,507
12856,1234,1229
12857,1587,421
12858,3406,421
12859,3626,507
12860,3953,421
12861,453,421
12862,3731,507
12863,3577,507
12864,3469,507
12865,3316,421
12866,2890,3797
12867,1194,351
12868,455,421
12869,2985,421
12870,2975,421
12871,3361,3077
12872,1612,345
12873,1612,342
12874,1612,351
12875,416,421
12876,460,421
12877,415,421
12878,1590,421
12879,458,421
12880,3646,502
12881,351,737
12882,351,609
12883,351,1509
12884,351,687
12885,351,421
12886,351,644
12887,351,1657
12888,351,1194
12889,351,1612
12890,728,738
12891,462,421
12892,1250,1229
12893,1613,737
12894,1613,609
12895,1613,1563
12896,1613,421
12897,1246,1229
12898,3959,421
12899,679,421
12900,3379,421
12901,146,3797
12902,146,507
12903,156,507
12904,178,507
12905,193,3797
12906,193,507
12907,1678,421
12908,1678,1638
12909,628,580
12910,253,1382
12911,4019,3682
12912,532,1382
12913,248,1555
12914,630,580
12915,1230,1555
12916,1517,1529
12917,1517,1526
12918,1324,1335
12919,1324,1353
12920,1324,1354
12921,3864,3682
12922,210,1555
12923,2170,1555
12924,580,628
12925,580,630
12926,580,737
12927,580,636
12928,580,608
12929,580,1538
12930,580,353
12931,580,490
12932,580,344
12933,580,609
12934,580,797
12935,580,1509
12936,580,488
12937,580,345
12938,580,2188
12939,580,1555
12940,580,1563
12941,580,534
12942,580,352
12943,580,342
12944,580,421
12945,580,515
12946,580,638
12947,580,517
12948,580,2789
12949,580,1529
12950,580,522
12951,580,4059
12952,580,547
12953,580,1512
12954,580,1871
12955,580,666
12956,580,665
12957,580,664
12958,580,351
12959,580,1551
12960,4309,1555
12961,737,580
12962,737,1382
12963,3941,1555
12964,3941,1197
12965,3941,1551
12966,3682,4019
12967,3682,3673
12968,3682,4007
12969,3682,3825
12970,3682,3811
12971,3682,3690
12972,3682,3448
12973,3682,3820
12974,3682,3849
12975,3682,3561
12976,3682,1382
12977,3682,3578
12978,3682,3806
12979,3682,3876
12980,3682,3759
12981,3682,1852
12982,3682,3488
12983,3682,3627
12984,3682,3520
12985,3682,3751
12986,3682,3670
12987,3682,3645
12988,3682,3559
12989,3682,3494
12990,3682,1555
12991,3682,3533
12992,3682,1804
12993,3682,3472
12994,3682,4038
12995,3682,4008
12996,3682,3566
12997,3682,4113
12998,3682,3714
12999,3682,3550
13000,3682,3457
13001,3682,3845
13002,3682,3585
13003,3682,3580
13004,3682,3712
13005,3682,3797
13006,3682,3877
13007,3682,3484
13008,3682,3660
13009,3682,3458
13010,3682,3878
13011,3682,3473
13012,3682,1824
13013,3682,3576
13014,3682,3717
13015,3682,3858
13016,3682,3861
13017,3682,1825
13018,3682,3515
13019,3682,3863
13020,3682,3454
13021,3682,3830
13022,3682,3611
13023,3682,3722
13024,3682,3720
13025,3682,3752
13026,3682,3462
13027,3682,3570
13028,3682,1871
13029,3682,3626
13030,3682,3608
13031,3682,3622
13032,3682,3793
13033,3682,3731
13034,3682,3621
13035,3682,3613
13036,3682,3577
13037,3682,2890
13038,3682,3536
13039,3682,3867
13040,3682,4067
13041,3682,3678
13042,3682,3646
13043,3682,3636
13044,3682,3676
13045,3682,3873
13046,2179,2057
13047,2179,3885
13048,2179,3131
13049,2179,2997
13050,2179,3275
13051,2179,3024
13052,2179,3136
13053,2179,3395
13054,2179,3093
13055,2179,1555
13056,2179,813
13057,2179,2206
13058,2179,1175
13059,2179,3304
13060,2179,2176
13061,2179,2207
13062,2179,2194
13063,2179,3339
13064,2179,3156
13065,2179,1524
13066,2179,4059
13067,2179,3364
13068,2179,994
13069,2179,3316
13070,2179,3361
13071,3673,3682
13072,4007,3682
13073,2057,2179
13074,1649,1657
13075,1218,1555
13076,1218,1529
13077,1218,3998
13078,1218,1057
13079,3825,3682
13080,1506,1555
13081,1506,1529
13082,1739,1555
13083,1739,1524
13084,1403,1382
13085,2177,1555
13086,2177,1524
13087,636,580
13088,3811,3682
13089,1321,1353
13090,1321,1354
13091,1216,1382
13092,1216,1555
13093,3885,2179
13094,3885,1382
13095,608,580
13096,608,1382
13097,1538,580
13098,1538,1382
13099,1538,1509
13100,1538,1555
13101,1538,1655
13102,1538,1638
13103,1538,2985
13104,1538,1190
13105,3131,2179
13106,3690,3682
13107,1264,1382
13108,1264,1555
13109,2997,2179
13110,3448,1382
13111,3448,1555
13112,353,580
13113,353,1382
13114,1501,1555
13115,1501,1529
13116,1501,1190
13117,1501,1526
13118,490,580
13119,302,1555
13120,302,1529
13121,1489,1555
13122,3820,3682
13123,3849,3682
13124,1536,1555
13125,3561,3682
13126,1519,1555
13127,1519,1529
13128,1128,1555
13129,1128,1524
13130,2851,1555
13131,1382,253
13132,1382,532
13133,1382,737
13134,1382,3682
13135,1382,1403
13136,1382,1216
13137,1382,3885
13138,1382,608
13139,1382,1538
13140,1382,1264
13141,1382,3448
13142,1382,353
13143,1382,1330
13144,1382,609
13145,1382,1509
13146,1382,1084
13147,1382,3645
13148,1382,599
13149,1382,345
13150,1382,2188
13151,1382,535
13152,1382,3964
13153,1382,1555
13154,1382,1563
13155,1382,1528
13156,1382,687
13157,1382,352
13158,1382,342
13159,1382,3199
13160,1382,3077
13161,1382,3714
13162,1382,3550
13163,1382,3797
13164,1382,813
13165,1382,3484
13166,1382,2789
13167,1382,1529
13168,1382,1638
13169,1382,478
13170,1382,1824
13171,1382,3576
13172,1382,1359
13173,1382,1353
13174,1382,1561
13175,1382,521
13176,1382,1418
13177,1382,347
13178,1382,644
13179,1382,1512
13180,1382,1587
13181,1382,1274
13182,1382,1760
13183,1382,1415
13184,1382,2650
13185,1382,3577
13186,1382,3469
13187,1382,3205
13188,1382,350
13189,1382,666
13190,1382,2899
13191,1382,1273
13192,1382,1526
13193,1382,351
13194,1382,1551
13195,1382,1250
13196,1382,1550
13197,1382,146
13198,1382,193
13199,1330,1382
13200,3275,2179
13201,344,580
13202,3578,3682
13203,3806,3682
13204,9327,1529
13205,3486,3682
13206,1652,1657
13207,3876,3682
13208,1322,1353
13209,1322,1354
13210,3024,2179
13211,3024,1555
13212,3759,3682
13213,1074,1555
13214,3136,2179
13215,609,580
13216,609,1382
13217,609,1555
13218,609,1551
13219,797,580
13220,1509,580
13221,1509,1538
13222,1509,1382
13223,1509,345
13224,1509,1555
13225,1509,502
13226,1509,1529
13227,1509,1335
13228,1509,1524
13229,1509,1561
13230,1509,1562
13231,1509,350
13232,1509,2985
13233,1509,1526
13234,1509,351
13235,1509,1551
13236,1509,1613
13237,1509,1550
13238,3395,2179
13239,1852,3682
13240,3488,3682
13241,488,580
13242,3627,3682
13243,3520,3682
13244,3093,2179
13245,3093,1555
13246,3093,2276
13247,3751,3682
13248,3670,3682
13249,1084,1382
13250,3645,3682
13251,3645,1382
13252,599,1382
13253,345,580
13254,345,1382
13255,345,1509
13256,2188,580
13257,2188,1382
13258,535,1382
13259,3964,1382
13260,3964,1555
13261,3494,3682
13262,3988,1555
13263,1555,1230
13264,1555,210
13265,1555,2170
13266,1555,580
13267,1555,4309
13268,1555,3941
13269,1555,3682
13270,1555,2179
13271,1555,1218
13272,1555,1506
13273,1555,1739
13274,1555,2177
13275,1555,1216
13276,1555,1538
13277,1555,1264
13278,1555,3448
13279,1555,1501
13280,1555,302
13281,1555,1489
13282,1555,1536
13283,1555,1519
13284,1555,1128
13285,1555,2851
13286,1555,1382
13287,1555,3024
13288,1555,1074
13289,1555,609
13290,1555,1509
13291,1555,3093
13292,1555,3964
13293,1555,3988
13294,1555,1563
13295,1555,340
13296,1555,2560
13297,1555,1528
13298,1555,2564
13299,1555,1665
13300,1555,2922
13301,1555,1655
13302,1555,3930
13303,1555,4330
13304,1555,1701
13305,1555,2072
13306,1555,3797
13307,1555,2939
13308,1555,3992
13309,1555,2176
13310,1555,3484
13311,1555,503
13312,1555,2948
13313,1555,507
13314,1555,1529
13315,1555,1638
13316,1555,273
13317,1555,629
13318,1555,1335
13319,1555,1229
13320,1555,3576
13321,1555,1606
13322,1555,1359
13323,1555,1353
13324,1555,346
13325,1555,1524
13326,1555,1561
13327,1555,1354
13328,1555,2279
13329,1555,1636
13330,1555,3830
13331,1555,231
13332,1555,1657
13333,1555,1512
13334,1555,1587
13335,1555,1562
13336,1555,3406
13337,1555,1514
13338,1555,3953
13339,1555,2082
13340,1555,1486
13341,1555,1737
13342,1555,1194
13343,1555,1508
13344,1555,2985
13345,1555,1435
13346,1555,3973
13347,1555,1741
13348,1555,1190
13349,1555,1157
13350,1555,1273
13351,1555,1590
13352,1555,1526
13353,1555,1545
13354,1555,287
13355,1555,1551
13356,1555,1613
13357,1555,1246
13358,1555,1550
13359,1555,679
13360,1555,193
13361,1555,1678
13362,3533,3682
13363,1563,580
13364,1563,1382
13365,1563,1555
13366,1563,1665
13367,340,1555
13368,340,3199
13369,340,1529
13370,340,3205
13371,2912,2985
13372,1323,1353
13373,1323,1354
13374,1804,3682
13375,2560,1555
13376,534,580
13377,3472,3682
13378,1528,1382
13379,1528,1555
13380,1528,1190
13381,687,1382
13382,4038,3682
13383,2564,1555
13384,4034,3682
13385,1665,1555
13386,1665,1563
13387,2922,1555
13388,2922,1524
13389,352,580
13390,352,1382
13391,342,580
13392,342,1382
13393,3199,1382
13394,3199,340
13395,421,580
13396,3077,1382
13397,3566,3682
13398,4113,3682
13399,515,580
13400,3714,3682
13401,3714,1382
13402,3550,3682
13403,3550,1382
13404,1655,1538
13405,1655,1555
13406,1655,1657
13407,1655,1526
13408,1225,1229
13409,3930,1524
13410,3457,3682
13411,4330,1555
13412,3845,3682
13413,3585,3682
13414,1701,1555
13415,3580,3682
13416,3712,3682
13417,2072,1555
13418,2072,1524
13419,3797,3682
13420,3797,1382
13421,3797,1555
13422,3797,1824
13423,3797,3861
13424,3797,1524
13425,3797,1551
13426,3797,146
13427,3797,193
13428,813,2179
13429,813,1382
13430,2939,1555
13431,2206,2179
13432,1735,1657
13433,3992,1555
13434,638,580
13435,1175,2179
13436,3304,2179
13437,2176,2179
13438,2176,1555
13439,3877,3682
13440,3484,1382
13441,3484,1555
13442,517,580
13443,1197,3941
13444,1220,1229
13445,503,1555
13446,503,1529
13447,2948,1555
13448,2948,1524
13449,2948,1551
13450,502,1509
13451,502,1512
13452,2207,2179
13453,507,1555
13454,507,1529
13455,2789,580
13456,2789,1382
13457,1529,1517
13458,1529,580
13459,1529,1218
13460,1529,1506
13461,1529,1501
13462,1529,302
13463,1529,1519
13464,1529,1382
13465,1529,9327
13466,1529,1509
13467,1529,1555
13468,1529,340
13469,1529,503
13470,1529,507
13471,1529,1561
13472,1529,1386
13473,1529,1657
13474,1529,1512
13475,1529,1587
13476,1529,1505
13477,1529,1514
13478,1529,1508
13479,1529,1545
13480,1529,1613
13481,1529,679
13482,1638,1538
13483,1638,1382
13484,1638,1555
13485,1638,1524
13486,1638,1551
13487,3660,3682
13488,273,248
13489,1054,1229
13490,629,1555
13491,629,1524
13492,1335,1324
13493,1335,1509
13494,1335,1555
13495,1335,1524
13496,1335,1273
13497,1229,1555
13498,1229,1051
13499,1229,1225
13500,1229,1220
13501,1229,1054
13502,1229,1824
13503,1229,3998
13504,1229,1057
13505,1229,1250
13506,478,1382
13507,3458,3682
13508,3878,3682
13509,2194,2179
13510,3339,2179
13511,3473,3682
13512,1824,3682
13513,1824,1382
13514,1824,3797
13515,1824,1229
13516,1824,3576
13517,3576,3682
13518,3576,1382
13519,3576,1555
13520,3576,1824
13521,3717,3682
13522,1606,1555
13523,3156,2179
13524,522,580
13525,1359,1382
13526,1359,1555
13527,1353,1324
13528,1353,1321
13529,1353,1382
13530,1353,1322
13531,1353,1555
13532,1353,1323
13533,1353,1524
13534,1353,1551
13535,3861,3682
13536,3861,3797
13537,1825,3682
13538,346,1555
13539,1524,2179
13540,1524,1739
13541,1524,2177
13542,1524,1128
13543,1524,1509
13544,1524,1555
13545,1524,2922
13546,1524,2072
13547,1524,3797
13548,1524,2948
13549,1524,1638
13550,1524,629
13551,1524,1335
13552,1524,1353
13553,1524,2279
13554,1524,1418
13555,1524,1636
13556,1524,3953
13557,1524,2082
13558,1524,1194
13559,1524,2985
13560,1524,1190
13561,1524,287
13562,3515,3682
13563,1561,1382
13564,1561,1509
13565,1561,1555
13566,1561,1529
13567,1561,1512
13568,1561,1526
13569,1561,1545
13570,4059,580
13571,4059,2179
13572,1354,1324
13573,1354,1321
13574,1354,1322
13575,1354,1555
13576,1354,1323
13577,1354,1551
13578,521,1382
13579,2279,1555
13580,2279,1524
13581,2279,1551
13582,1418,1382
13583,1418,1524
13584,347,1382
13585,547,580
13586,1520,3953
13587,3454,3682
13588,1656,1657
13589,1636,1555
13590,1636,1524
13591,3830,3682
13592,3830,1555
13593,3611,3682
13594,231,1555
13595,1386,1529
13596,644,1382
13597,1657,1649
13598,1657,1652
13599,1657,1555
13600,1657,1655
13601,1657,1735
13602,1657,1529
13603,1657,1656
13604,1657,1659
13605,1657,1663
13606,3722,3682
13607,3364,2179
13608,3752,3682
13609,3462,3682
13610,3570,3682
13611,3998,1218
13612,3998,1229
13613,3998,1246
13614,1512,580
13615,1512,1382
13616,1512,1555
13617,1512,502
13618,1512,1529
13619,1512,1561
13620,1512,2985
13621,1512,1526
13622,1512,351
13623,1512,1551
13624,1512,1550
13625,1587,1382
13626,1587,1555
13627,1587,1529
13628,1587,1562
13629,1587,1551
13630,1562,1509
13631,1562,1555
13632,1562,1587
13633,1562,2985
13634,1562,1190
13635,1562,351
13636,1505,1529
13637,1871,580
13638,1871,3682
13639,1274,1382
13640,1760,1382
13641,3406,1555
13642,3626,3682
13643,1514,1555
13644,1514,1529
13645,1514,1526
13646,3608,3682
13647,3953,1555
13648,3953,1524
13649,3953,1520
13650,3953,1551
13651,1415,1382
13652,3622,3682
13653,3793,3682
13654,2082,1555
13655,2082,1524
13656,3731,3682
13657,3621,3682
13658,3613,3682
13659,2650,1382
13660,3577,3682
13661,3577,1382
13662,994,2179
13663,3469,3682
13664,3469,1382
13665,3205,1382
13666,3205,340
13667,3316,2179
13668,2890,3682
13669,1486,1555
13670,1737,1555
13671,3536,3682
13672,3867,3682
13673,1194,1555
13674,1194,1524
13675,4067,3682
13676,3678,3682
13677,350,1382
13678,350,1509
13679,2883,3797
13680,1508,1555
13681,1508,1529
13682,1508,1526
13683,1508,1551
13684,1659,1657
13685,666,580
13686,666,1382
13687,2985,1538
13688,2985,1509
13689,2985,1555
13690,2985,2912
13691,2985,1524
13692,2985,1512
13693,2985,1562
13694,2985,2983
13695,2985,1551
13696,1435,1555
13697,2899,1382
13698,3361,2179
13699,2983,2985
13700,3973,1555
13701,1057,1229
13702,1741,1555
13703,1662,1657
13704,1190,1538
13705,1190,1501
13706,1190,1555
13707,1190,1528
13708,1190,1524
13709,1190,1562
13710,1190,1526
13711,1190,1551
13712,1190,1550
13713,1157,1555
13714,1273,1382
13715,1273,1555
13716,1273,1335
13717,1273,1551
13718,1590,1555
13719,3646,3682
13720,2276,3093
13721,665,580
13722,664,580
13723,1526,1517
13724,1526,1501
13725,1526,1382
13726,1526,1509
13727,1526,1555
13728,1526,1655
13729,1526,1561
13730,1526,1512
13731,1526,1514
13732,1526,1508
13733,1526,1190
13734,1545,1555
13735,1545,1529
13736,1545,1561
13737,1663,1657
13738,287,1555
13739,287,1524
13740,3636,3682
13741,351,580
13742,351,1382
13743,351,1509
13744,351,1512
13745,351,1562
13746,3676,3682
13747,1551,580
13748,1551,3941
13749,1551,1382
13750,1551,609
13751,1551,1509
13752,1551,1555
13753,1551,3797
13754,1551,2948
13755,1551,1638
13756,1551,1353
13757,1551,1354
13758,1551,2279
13759,1551,1512
13760,1551,1587
13761,1551,3953
13762,1551,1508
13763,1551,2985
13764,1551,1190
13765,1551,1273
13766,1250,1382
13767,1250,1229
13768,1613,1509
13769,1613,1555
13770,1613,1529
13771,1246,1555
13772,1246,3998
13773,1550,1382
13774,1550,1509
13775,1550,1555
13776,1550,1512
13777,1550,1190
13778,679,1555
13779,679,1529
13780,146,1382
13781,146,3797
13782,193,1382
13783,193,3645
13784,193,1555
13785,1678,1555
13786,2965,2954
13787,580,2954
13788,737,2954
13789,2976,2954
13790,2179,2954
13791,1218,2954
13792,1739,1489
13793,2177,2954
13794,1489,1739
13795,1489,2954
13796,3971,2954
13797,1382,2954
13798,4029,2954
13799,3964,2954
13800,1555,2954
13801,340,2954
13802,1665,2954
13803,2922,2954
13804,352,2954
13805,421,2954
13806,4330,2954
13807,1701,2954
13808,2939,2954
13809,2952,2954
13810,2960,2954
13811,2993,2954
13812,3972,2954
13813,1197,2954
13814,2948,2954
13815,502,2954
13816,2954,2965
13817,2954,580
13818,2954,737
13819,2954,2976
13820,2954,2179
13821,2954,1218
13822,2954,2177
13823,2954,1489
13824,2954,3971
13825,2954,1382
13826,2954,4029
13827,2954,3964
13828,2954,1555
13829,2954,340
13830,2954,1665
13831,2954,2922
13832,2954,352
13833,2954,421
13834,2954,4330
13835,2954,1701
13836,2954,2939
13837,2954,2952
13838,2954,2960
13839,2954,2993
13840,2954,3972
13841,2954,1197
13842,2954,2948
13843,2954,502
13844,2954,1524
13845,2954,1354
13846,2954,1587
13847,2954,3953
13848,2954,2975
13849,2954,337
13850,2954,3973
13851,2954,1590
13852,2954,2910
13853,2954,1613
13854,2954,3959
13855,2954,679
13856,1524,2954
13857,1354,2954
13858,1587,2954
13859,3953,2954
13860,2975,2954
13861,337,2954
13862,3973,2954
13863,1590,2954
13864,2910,2954
13865,1613,2954
13866,3959,2954
13867,679,2954
13868,5692,1147
13869,912,1145
13870,1121,1149
13871,1141,1147
13872,1144,5694
13873,5693,1147
13874,1145,912
13875,1145,4059
13876,5687,1149
13877,7424,1147
13878,5694,1147
13879,4059,1145
13880,4059,5687
13881,4059,1149
13882,7976,1147
13883,1147,5692
13884,1147,1141
13885,1147,1144
13886,1147,5693
13887,1147,7424
13888,1147,7976
13889,1147,1149
13890,1149,1121
13891,1149,5687
13892,1149,4059
13893,1149,1147
13894,4019,3797
13895,2895,3448
13896,2895,3797
13897,3673,3448
13898,3673,3533
13899,3673,3797
13900,3673,3582
13901,3673,3878
13902,3673,3469
13903,5810,3797
13904,4069,3797
13905,3825,3533
13906,3825,3878
13907,3825,3722
13908,3825,2890
13909,3825,3646
13910,2875,3797
13911,2709,3533
13912,2709,3878
13913,3448,2895
13914,3448,3673
13915,3448,3820
13916,3448,3849
13917,3448,3806
13918,3448,3876
13919,3448,1852
13920,3448,3520
13921,3448,3751
13922,3448,3670
13923,3448,3645
13924,3448,2188
13925,3448,3494
13926,3448,3533
13927,3448,3566
13928,3448,3714
13929,3448,3712
13930,3448,3797
13931,3448,3877
13932,3448,3484
13933,3448,3582
13934,3448,3878
13935,3448,3861
13936,3448,1953
13937,3448,3830
13938,3448,3722
13939,3448,3720
13940,3448,3752
13941,3448,3462
13942,3448,3570
13943,3448,1754
13944,3448,1760
13945,3448,3626
13946,3448,3608
13947,3448,3793
13948,3448,3731
13949,3448,3613
13950,3448,1762
13951,3448,3577
13952,3448,3469
13953,3448,3748
13954,3448,2890
13955,3448,1764
13956,3448,2883
13957,3448,2899
13958,3448,3646
13959,2885,3797
13960,2885,3878
13961,3711,3797
13962,3820,3448
13963,3820,3797
13964,3820,3878
13965,3644,3797
13966,3849,3448
13967,3806,3448
13968,3806,3797
13969,3876,3448
13970,3876,3797
13971,2714,3797
13972,1852,3448
13973,1852,3533
13974,1852,3797
13975,1852,3878
13976,3520,3448
13977,3520,3533
13978,3520,3878
13979,3520,2890
13980,3520,3646
13981,3751,3448
13982,3751,3797
13983,3670,3448
13984,3670,2188
13985,3645,3448
13986,2188,3448
13987,2188,3670
13988,2188,3714
13989,2188,3550
13990,2188,3797
13991,2188,3484
13992,2188,1524
13993,2188,3577
13994,2188,3469
13995,3494,3448
13996,3494,3533
13997,3494,3878
13998,3494,3722
13999,3494,3793
14000,3494,2890
14001,3494,1764
14002,3494,3646
14003,3533,3673
14004,3533,3825
14005,3533,2709
14006,3533,3448
14007,3533,1852
14008,3533,3520
14009,3533,3494
14010,3533,3589
14011,3533,3797
14012,3533,1779
14013,3533,3484
14014,3533,3697
14015,3533,2789
14016,3533,1780
14017,3533,2745
14018,3533,1953
14019,3533,6426
14020,3533,1897
14021,3533,2902
14022,3533,1760
14023,3533,3641
14024,3533,3626
14025,3533,3608
14026,3533,1762
14027,3533,3469
14028,3533,1885
14029,3533,2890
14030,3533,3661
14031,1926,3797
14032,3566,3448
14033,3566,3797
14034,3589,3533
14035,3589,3878
14036,3589,3722
14037,3589,3793
14038,3589,3646
14039,3714,3448
14040,3714,2188
14041,3714,3797
14042,3714,3582
14043,3550,2188
14044,3712,3448
14045,3712,3797
14046,3712,2890
14047,3797,4019
14048,3797,2895
14049,3797,3673
14050,3797,5810
14051,3797,4069
14052,3797,2875
14053,3797,3448
14054,3797,2885
14055,3797,3711
14056,3797,3820
14057,3797,3644
14058,3797,3806
14059,3797,3876
14060,3797,2714
14061,3797,1852
14062,3797,3751
14063,3797,2188
14064,3797,3533
14065,3797,1926
14066,3797,3566
14067,3797,3714
14068,3797,3712
14069,3797,813
14070,3797,1779
14071,3797,3877
14072,3797,3484
14073,3797,3582
14074,3797,1881
14075,3797,1759
14076,3797,1780
14077,3797,3878
14078,3797,3861
14079,3797,1524
14080,3797,1953
14081,3797,3453
14082,3797,3830
14083,3797,1897
14084,3797,3722
14085,3797,3720
14086,3797,3462
14087,3797,1754
14088,3797,1761
14089,3797,2902
14090,3797,2889
14091,3797,1760
14092,3797,3862
14093,3797,3626
14094,3797,3622
14095,3797,3793
14096,3797,3731
14097,3797,3613
14098,3797,1762
14099,3797,3577
14100,3797,3469
14101,3797,3748
14102,3797,2890
14103,3797,3536
14104,3797,3817
14105,3797,4067
14106,3797,1764
14107,3797,2899
14108,3797,3745
14109,3797,3646
14110,3797,2894
14111,813,3797
14112,1779,3533
14113,1779,3797
14114,3877,3448
14115,3877,3797
14116,3877,3582
14117,3484,3448
14118,3484,2188
14119,3484,3533
14120,3484,3797
14121,3697,3533
14122,3697,3878
14123,3697,3722
14124,3697,3793
14125,3697,4067
14126,3697,3646
14127,3582,3673
14128,3582,3448
14129,3582,3714
14130,3582,3797
14131,3582,3877
14132,3582,3453
14133,3582,3720
14134,3582,3577
14135,3582,3469
14136,3582,3536
14137,3582,3817
14138,2789,3533
14139,1881,3797
14140,1759,3797
14141,1780,3533
14142,1780,3797
14143,1780,3878
14144,3878,3673
14145,3878,3825
14146,3878,2709
14147,3878,3448
14148,3878,2885
14149,3878,3820
14150,3878,1852
14151,3878,3520
14152,3878,3494
14153,3878,3589
14154,3878,3797
14155,3878,3697
14156,3878,1780
14157,3878,1953
14158,3878,6426
14159,3878,2889
14160,3878,3641
14161,3878,3608
14162,3878,1762
14163,3878,1885
14164,3878,2890
14165,3878,3661
14166,3878,3745
14167,2745,3533
14168,3861,3448
14169,3861,3797
14170,1524,2188
14171,1524,3797
14172,1953,3448
14173,1953,3533
14174,1953,3797
14175,1953,3878
14176,3453,3797
14177,3453,3582
14178,3830,3448
14179,3830,3797
14180,3830,2890
14181,6426,3533
14182,6426,3878
14183,1897,3533
14184,1897,3797
14185,3722,3825
14186,3722,3448
14187,3722,3494
14188,3722,3589
14189,3722,3797
14190,3722,3697
14191,3722,2890
14192,3720,3448
14193,3720,3797
14194,3720,3582
14195,3752,3448
14196,3462,3448
14197,3462,3797
14198,3570,3448
14199,1754,3448
14200,1754,3797
14201,1761,3797
14202,2902,3533
14203,2902,3797
14204,2889,3797
14205,2889,3878
14206,1760,3448
14207,1760,3533
14208,1760,3797
14209,1760,2890
14210,3641,3533
14211,3641,3878
14212,3862,3797
14213,3626,3448
14214,3626,3533
14215,3626,3797
14216,3608,3448
14217,3608,3533
14218,3608,3878
14219,3622,3797
14220,3793,3448
14221,3793,3494
14222,3793,3589
14223,3793,3797
14224,3793,3697
14225,3731,3448
14226,3731,3797
14227,3613,3448
14228,3613,3797
14229,1762,3448
14230,1762,3533
14231,1762,3797
14232,1762,3878
14233,1762,2890
14234,3577,3448
14235,3577,2188
14236,3577,3797
14237,3577,3582
14238,3469,3673
14239,3469,3448
14240,3469,2188
14241,3469,3533
14242,3469,3797
14243,3469,3582
14244,3748,3448
14245,3748,3797
14246,1885,3533
14247,1885,3878
14248,2890,3825
14249,2890,3448
14250,2890,3520
14251,2890,3494
14252,2890,3533
14253,2890,3712
14254,2890,3797
14255,2890,3878
14256,2890,3830
14257,2890,3722
14258,2890,1760
14259,2890,1762
14260,2890,1764
14261,2890,2883
14262,2890,2884
14263,2890,2899
14264,2890,3646
14265,3536,3797
14266,3536,3582
14267,3817,3797
14268,3817,3582
14269,4067,3797
14270,4067,3697
14271,1764,3448
14272,1764,3494
14273,1764,3797
14274,1764,2890
